0,1,2,3,4,5,6,7,8,9,number_of_captions
g2_4268,地層,植物が植えられた場所を掘った,植物の根が地下に伸びている。,地面の下のことについての説明,植物が何層にも分かれた地層の中に埋まっている,地層の断面図を解析している,,,,6
g2_4294,それぞれの地層の形と役割,地震と地下プレートの関係,地震のメカニズムを横から見る,地面の層を表す,地層がぶつかると片方は沈み込み、もう片方はせり上がり山脈になる。,プレートが動いている,,,,6
g2_4397,葉は色々な形のものが存在する,葉っぱの種類を表している。,植物の葉の形,葉の葉脈は植物の種類によってその形態が異なる。,様々な植物が持つ葉の形状を30種類並べています。,植物の葉の種類が紹介されている。,,,,6
g2_4400,葉の種類が紹介された,葉っぱの生え方,植物の葉は様々な形をしている。,植物の葉っぱの形状と種類の分類,葉の種類や形は様々だ,植物の葉の種類は多岐にわたる。,,,,6
g2_4419,葉っぱの形を表している,わからない,葉っぱにはギザギザのものとそうでないものがある,これらは植物の葉です。,植物の葉がギザギザの形になっている,植物の葉が一枚一枚組み合わさっている。,,,,6
g2_4424,葉っぱは太さが違う。,複数の種類の葉っぱが比較するために並べられている,これは色々な葉の種類を紹介した画像です,葉っぱが、種類別に並んでいる。,葉っぱの種類,自然の葉の種類,,,,6
g2_4438,魚の尾びれは様々な種類がある,魚の尾ひれの形状比較図,魚の尾鰭はどういう状態なのか,動物のヒレが3種類描かれている。,魚類の尻尾には特徴がある,魚の尻尾が3つあります。向かって右から、平べったい、オタマジャクシみたい、金魚みたいな尻尾です。,,,,6
g2_4465,人種別足の種類,人間の足の形を表しています,足形,人の足跡が崩れている,扁平足は現代人の悩みである。,足の型には個人差がある。,,,,6
g2_4496,植物の葉脈,植物には様々な種類があります。,葉の形の種類の違いを表した図,葉っぱの形で種類を分けている,歯の形には様々なものがある。,種子を葉の表面で受ける場合に、どのような形状の葉に種子が付くのが良いか示されている,,,,6
g2_4598,昆虫の生態,昆虫には種類がある,トンボと昆虫のデッサンが描かれており、外観を説明している。,ヤゴは成虫になるとトンボになります。,ヤゴがトンボになる,トンボの成虫と幼虫を図で対比させたものである,,,,6
g2_4603,葉の種類には、大きな葉の形状と、細い葉の形状がある。,植物の葉の形状の対比が表されています,多様性があるので生き物に優劣はない,細長い葉と台形の葉がある。,葉の変化を紹介している,これらは植物の葉の形やつき方の違いに関する図です。,,,,6
g2_463,イルカと魚の名称が載っている,二匹の魚,イルカや魚が泳いでいる,イルカと魚が向かい合っている。,跳ねているイルカと魚が存在する。,白黒のイルカと魚がいる,,,,6
g2_4695,恐竜から鳥に進化する過程の骨の変化,恐竜と鳥との違い,鳥の進化。,始祖鳥と恐竜を見比べた図,骨格は生物によって異なる,骨格標本,,,,6
g2_4719,植物の葉の付き方は多様だ,植物には色々な葉の付け方がある。,植物はどんどん枝分かれしていく。,植物には数種類の葉の付き方がある。,植物は様々な育ち方をする。,植物の見分け方のイラスト,,,,6
g2_4727,生息する植物の葉の形状はこのように様々である。,様々な葉っぱが紹介されている,葉っぱの種類の説明しています。,白黒の様々な形状をした21種の葉,葉形の一覧を図解している,様々な葉が、どの形状にはいるのかの判断基準。,,,,6
g2_4850,地中のプレートがぶつかり合って、噴火のプロセスを表している,活火山のマグマがどこにあるか,エネルギーが貯まっている,火山が起こる仕組みを教えている,海のプレートが陸地の下に沈みこんでいる。陸地には火山があり、地下からマグマが吹き上がって、山を下っている。,山が噴火して赤いマグマが流れ出しています。煙も山から上がっています。地下からマグマが吹き上がっています。空と海に変化はありません。,,,,6
g2_4866,火山の地下にはマグマだまりがある,火山が噴火している,地中から噴き出したマグマが何層にも積み上がり山となる。,火山の噴火の仕組みを示している。,火山がどのようにして噴火に到るか,火山が噴火している,,,,6
g2_4871,噴火が、火山灰を撒き散らせている。,活火山の状態,火山によっておこる海への影響,火山が噴火をしてその火山灰や土石流が海に流れている画像である,噴火によって地殻変動が起こる。,噴火が引き起こす津波等の災害,,,,6
g2_4882,地中のプレートでマグマが溜まっていく図,火山の構造を説明している。,マグマが活発化している,地表のプレートの状態,火山噴火は地下のマグマの噴出によって起こる。,地殻変動で地球のプレートが沈み込んで、地下からマグマが上がってくる,,,,6
g2_4885,火山の地中には複雑な構造がある,これは、火山のマグマの状態について表しています。火山下の地層不覚には活火山の場合、マグマがあるという図式を描いたものです。,火山の内部構造を示している,地中から火山が出来る仕組み。,山を中心に描き地下にはマグマがたまり、噴火のメカニズムを示している,地球の地下活動と火山の仕組みについて,,,,6
g2_4902,火山の内部構造や発生する噴煙や溶岩などが図解されている。,マグマの噴火の状況を説明しています,マグマが噴き出している。,溶岩は場所によって呼ばれ方が違う,火山噴火においてマグマやガス、噴煙、火山弾などの仕組みを示している,火山が噴火する際に頂上や頂上以外からも噴火が起きる仕組みと、その後の噴煙や火山灰の落ちる仕組みを描いている。,,,,6
g2_544,地球内部について、表層と深さごとの説明をしている。,地球の内部の説明図,地球の内部の温度,地球は多重構造になっている。,地球の内部構造を４つの層に分けて断面図で説明しています。,地球の内部構造の断面イメージであり、中から中核、外核、マントル、地表の順に示されている。,,,,6
g2_571,複数の植物の葉っぱが芽吹いている,植物の葉の形の図,葉っぱの付き方の種類。,葉っぱの絵が描かれている。,植物は多様な形状を持つ,数種の植物の葉や枝,,,,6
g2_713,海中のさらに下にマグマの層がある,地球の表面の成り立ち,地震が起きる様子,マグマが海底を押し上げている。,地球はマグマの圧力と空からの圧力に囲まれている,宇宙人が地球を侵略している,,,,6
g2_793,左から右にかけて何を食べるかを表している,草食動物と肉食動物の食物連鎖について,これは草原に生息する一部の動物です,シマウマがライオンに追いかけられている。,食物連鎖の図,食物連鎖について例を挙げている。,,,,6
g2_89,太陽は地球と月の片面を照らしている,月が地球の周囲を公転している様子,地球の動き方を説明している,地球の自転で、月がどのように見えるか。また、なぜ朝や夜が訪れるのか,地球は太陽を公転していて月は地球を公転している。,月が地球を軸に回っている。,,,,6
g2_942,鳥のくちばしにはそれぞれ異なった特徴がある,色んな鳥類のくちばしの違い,鳥の姿形,いろんな角度から見た鳥の様子です,鳥の成長の様子を表している,鳥のくちばしの種類,,,,6
g2_946,鳥類のくちばしの種類が並んでいる,鳥の嘴には様々な形がある,鳥類のくちばしは、対象とする餌の食べやすさに応じて形がそれぞれ違う。,鳥のくちばしはとがっている,鳥のくちばしです。上部が曲がっているものから短いもの、細長いものから平べったいものまで多様です。,鳥の種類によって嘴の形、大きさなどは大きく異なる。,,,,6
g3_1375,電子回路の縮図,バッテリーから電機が流れ電球が点灯している,電流がうまく流れて電球を光らせている。,バッテリーのアルカリ電池の明かりの普及の仕方。,これは電気がつく流れだ。,バッテリーに電球を繋いだことによって電球がついている,,,,6
g3_1443,アゲハチョウが孵化してから幼虫になり、さなぎになる場所を見つけてから蝶になる過程,蝶の一生,蝶が卵を産み、幼虫がサナギになり、成虫になるとまた卵を産むサイクルを繰り返す。,アゲハチョウの成長段階,蝶が成長していく様子,アゲハ蝶の成長が9つの過程に分けられている。,,,,6
g3_1489,自然界の流れ,水が何処からきて何処へ行くのか描かれている,環境の循環,地球の水の循環の流れを描いている,地球における水の循環,海から水が蒸発して、雨となり、それが山に降って、川になって、最後は海に流れる、循環を表してる,,,,6
g3_15,海洋生物の食物連鎖,魚が泳いでいる,海の中では弱肉強食でたくさんの魚類がそのほかの魚類に食べられている,魚の生態系を表している図,サメを頂点とする海中での食物連鎖,食物連鎖の矢印,,,,6
g3_1552,電球が光る仕組み,電流の流れ,電球は、電池のマイナス極から電力を受け取って点灯し、プラス極へ電力を流す。,電池と電球の関係性を分かりやすく解説している,電流が流れている,電気はマイナスからプラスへ流れる。,,,,6
g3_161,地球と太陽の関係,地球の周りを半月が回っている。,地球と月の関係を説明している。,地球の周りを月が好転しており、そのとき太陽光がどの部分に当たっているかがわかる。,地球の周りを回る月の軌道の説明。,月は地球の周りを回っている,,,,6
g3_1897,海の中の食物連鎖,漁師が魚を採っている。,海の生き物が何を食べているか示す,小さい魚は自分より大きい魚に食べられ、大きい魚は人間が釣る,海の中では食物連鎖が行われている,魚の食物連鎖を図にして表したものである,,,,6
g3_1925,食物連鎖を示している,食料連鎖を表している,自然界のフードチェーン,生物が誰にだべられているのか示す,クマが食物連鎖の頂点に立っている,生物の共存が説明されている,,,,6
g3_194,食物連鎖を表している,生き物の種類,食物連鎖を示している,右の鳥が頂点,森の食物連鎖の頂点は大型の猛禽類,猛禽類が食物連鎖の一番上にいる。,,,,6
g3_2015,光合成によって草が育ち、それを草食動物が食べ、さらに草食動物を肉食動物が食べる。そして、菌が草食動物も肉食動物も食べることを示している。,野生動物が食物連鎖を行なっている,補食、被食の関係について説明している,食物連鎖について,ミミズはシマウマの役に立っている,サバンナなどの野生の世界での草木の成長と食物連鎖,,,,6
g3_2074,一般的な魚類は、複雑に進化を遂げたプランクトンを捕食することで彼らも進化を遂げた。,魚が成長する過程,生物がより大きな別の生物に連鎖的に捕食されている。,魚類への進化の過程,魚類がプランクトンをエサにしている,ミトコンドリアがミジンコ、魚と進化している,,,,6
g3_2096,生物進化の系統図,生物の進化系統図,生き物の成長の過程,ウサギやゾウリムシ、蜘蛛、オオカミ、カエルなどの動物が矢印でつながっている。,肉食動物は草食動物を食べる,自然界は、食物連鎖で繋がっている。,,,,6
g3_2119,人間は魚を食べる,人が食べる生き物を連想し、その生き物が食べるものを更に連想している。,人間が食物連鎖の最上位にいる,食物連鎖を表しています,人間は食物連鎖の頂点にある。,人を頂点とした食物連鎖が描かれている,,,,6
g3_2146,サメが子供から大人へ成長している。,魚は成長していく,サメの成長,鮫が卵から孵化して成長するということ,さめが卵を生み、幼魚が生まれ成長しまた卵を生む,魚の食物連鎖が書かれている,,,,6
g3_2159,貝が育っていく過程,貝は卵から孵り徐々に貝の形になっていく。,貝の成長の様子です,貝が成長して子孫を増やすサイクルが説明されている。,貝が繁殖している。,真珠の一生,,,,6
g3_2187,ノミは犬に取り付いて成長する,犬の進化の過程を表している。,食物連鎖の仕組みが分かる,生き物が何を頼りに生きているか,食物連鎖の流れ,寄生虫が犬を利用して生きている,,,,6
g3_2206,カエルが子供から大人へと成長している。,生物は連鎖する,生き物によって異なる成長による形の変化とそのサイクル,生命の循環,植物は種子を残し次の世代を残し、カエルは卵を産みオタマジャクシがカエルになり次の世代を残す。,生き物が成長している,,,,6
g3_2242,蝶々は卵、幼虫、サナギ、成虫と成長していく。,蛾が成長する過程,蝶に関する成長過程を一通り示している。,卵が孵化し、成長して蝶になる。,蝶が卵から成虫になるまでの過程。,蝶の成長が説明されている,,,,6
g3_2255,虫のアリジゴクは、卵から成虫を小さくしたような幼虫が生まれ、そのまま徐々に大きくなっていく。,生き物の成長,虫の成長サイクル,ノミは、鳥に寄生することで、大きく育つ。,ダニの成長している,ダニの成長する過程,,,,6
g3_2273,菌類は小さな胞子から育つ,植物の発育について表している,植物が育つ仕組みを表している,木から落ちた実が種となり、芽を出してまた木となる,生命が循環している。,植物は、種を持っていて、種で子孫を増やしていきます。,,,,6
g3_2334,蛙の成長変異を表している,蛙の成長,蛙は卵から産まれる。,タマゴから蛙へと成長している。,カエルの成長過程,蛙の成長記録を矢印で追ってみた,,,,6
g3_2377,蝶が成長している。,蝶々が生まれて成鳥になるまで,蝶が成長している,卵から幼虫が生まれる,蝶の一生を写真で説明した,昆虫から見た植物連鎖,,,,6
g3_2381,さなぎから蝶になるまで,蝶々の成長過程が描かれている,卵から幼虫が生まれ、幼虫が成長してさなぎになり、さなぎが羽化して蝶になり、蝶が卵を産み、それが繰り返される。,蝶の成長過程を説明しています。,虫が成長している,右斜め上に蝶の卵が葉っぱに乗っています。その下には孵化した幼虫が、その下には蛹が、その隣には羽化している蝶が、その上には羽を伸ばす蝶が、そしてその上に成虫になった蝶がいます。,,,,6
g3_2394,蝶の成長変異を表している,蝶々が成長していく過程,アゲハチョウになるまでの様子,イラストタッチの蝶の卵から成虫までのライフサイクル,チョウが卵からかえり、幼虫から成虫になるまでの図解を描いている,蛾が成長していく様子,,,,6
g3_2399,蝶の卵から成虫までのサイクル,卵から幼虫になり、さなぎになり、成虫となる蝶の一生,蝶が葉に卵を産み付け、やがて幼虫になり、その後にサナギになり、蝶になってそのサイクルを繰り返している。,蝶は葉に卵を産み、イモムシがさなぎになって、蝶になり、その後また卵を産む。,卵が蝶になる,蝶は、成長段階により様々な形に変化します。,,,,6
g3_2411,幼虫から成長し、成虫になるまでの過程,昆虫が成長する。,ハエの成長過程が描かれている,ハエの卵から成虫になる過程。,タマゴからウジがうまれ蛹を経てハエになる,虫が成長している,,,,6
g3_2441,蚊は卵から成虫になるのにどのように変化するのか,虫の成長が描かれている,卵から幼虫が孵って蛹になり成虫になり、成虫が卵を産むサイクルを説明している,モスキートの成長図で各状況での名称を載せている,蚊は卵を産み幼虫からサナギになり成虫になり、その成虫が卵を産む。,ある昆虫の不完全変態である。,,,,6
g3_2443,虫の一生。卵から孵化し、幼虫になり、さなぎを経て成虫になる,虫の成長過程,昆虫の成長過程である。,虫は卵から産まれる,昆虫は卵、幼虫、さなぎ、成虫の順番に成長する,ハエがどのように成長していくのかがわかる図式だ。,,,,6
g3_2451,虫が何かの実に卵を産み付け、それがふ化することを図示している。,ある昆虫が卵から孵り、成虫になり、卵を産む。,虫が成長する,蜂が繫殖している。,女王バチが産まれて、巣を作るまでのサイクル,蜂の産卵場所,,,,6
g3_2459,生物の誕生と進化を順序立てている。,生き物が主食としているもの,アメンボの成長の順番を示す,昆虫の成長を矢印で表している,虫の成長過程を時計回りの円で矢印で繋いで表しています。左が卵、上が幼虫、右が蛹、下が成虫です。４つの段階のイラストのそばに説明が書かれています。,卵の状態から成長するまでの過程を表している,,,,6
g3_2486,虫の成長過程,幼虫から成虫になるまでの様子です,食物連鎖は自然の摂理だ,虫は成長した,虫が変態している,蜻蛉が産卵から幼虫、そして蛹になり、成虫になるまでの過程を示している,,,,6
g3_2653,地球が、太陽の周りを回っている。,太陽の見え方,地球が太陽の周りを公転している,地球は太陽の周りを回っている,太陽に対する地球の位置による影響,地球は太陽光の当たり方によって気温の変化がある。,,,,6
g3_270,生き物の弱肉強食,食物連鎖が説明されている,自然界の食物の連鎖のイラスト。,食物連鎖,食物連鎖の仕組みを教えている,食物連鎖を4段の図入りで示しています。一番下が植物、その上がシマウマ・キリン・サイ・ゾウが描かれていて草食動物を表しています。その上にはチーター・ハイエナが描かれていて肉食動物を表しています。一番上はライオンで食物連鎖の頂点を表しています。格段は下から上への矢印で繋がれて強弱を表しています。,,,,6
g3_30,海生生物は食物連鎖している,ワカメからウニとカニに矢印で枝分かれしていて、ウニとカニはラッコを指している。ウニはサメにも矢印が向いていて、サメはトドのようなものを指している。,蟹やウニが海藻を食べ、ラッコが蟹とウニを食べ、サメがウニを食べ、オットセイがサメを食べる。,海での食物連鎖の頂点はセイウチである。,海の海藻や蟹、ウニ、ラッコや鮫、オットセイは食物連鎖で繋がっている,アシカを頂点とした食物連鎖。,,,,6
g3_344,昆虫は成長段階で形態が変化する,昆虫が孵化してから成長するまで,昆虫が卵から成長する,卵からバッタの幼虫が生まれ、バッタが成虫になり、成虫が卵を産む。卵から幼虫が生まれ、幼虫が蛹になり、蛹が羽化して甲虫の成虫になり、成虫が卵を産む。それぞれ繰り返される。,昆虫が成長している,卵から成虫の図,,,,6
g3_351,トンボが卵から成虫になるまでの過程です。,トンボの一生のサイクル,幼虫がヤゴになりトンボに成長し卵を産む,トンボの卵からヤゴが生まれ成虫になるとまた卵を産みそのサイクルを繰り返す。,昆虫の補食図,トンボのライフサイクル,,,,6
g3_4150,地層の種類について説明している,石の生成に付いて表示している,火山の遷移,岩が形成される過程を説明したイラストである。,わからない,マグマが地表から吹き出して岩石になって、またマグマに戻っていく,,,,6
g3_447,野生動物と自然の生態系を説明している,植物は小動物やシカなどに食べられ、さらにそれらをオオカミが食べる。,食物連鎖の関連図,食物連鎖が図で描かれている,生物が食物連鎖する,森林の食物連鎖,,,,6
g3_504,ネズミと鹿の食物連鎖が描かれている,生き物の進化を説明している,自然界における食物連鎖のようすが、矢印を使って示されている。,自然界の成り立ち、食や記録,食物連鎖は図にするとこういった感じです。,草原で暮らす動植物は、食べたり食べられたり排泄したり、肥料になったりして食物連鎖が行われています。,,,,6
g3_53,幼虫から成虫までの過程が説明されている,蝶の成長過程,蝶の成長の過程,蝶々の進化順を示す,葉に生みつけられた卵が蝶になった,蝶が卵から成虫になるまでの過程を表している,,,,6
g3_624,食物は、種から芽が出て、成長し、そして種ができることを、繰り返している。,植物は発芽から種になるまで繰り返えすのが自然である。,ある植物の生態が循環している。,種は発芽し、大きくなり、その内また種を残す,種から芽が出て成長している,植物が種から芽になるまでの変化の様子,,,,6
g3_638,地球は、太陽から熱を得ているが、太陽と地球の距離によって、その熱量に差が出る。,地球が太陽の周りを回っています,地球の自転と太陽の位置を表しています,太陽の周りを周回する地球は太陽との距離によって太陽から受けるエネルギーの量が変わる。,公転している地球に太陽から陽があたっている,一年を通して地球の季節が変動したり、一日に昼夜が生じる理由を説明している,,,,6
g3_77,木が成長している,木がどうやって育つのかということを太陽と動物と使って表しているとともにまた工場による大気汚染が出ていることを表している画像である,環境汚染がどう動物に影響するか,地球上にあるものが太陽に照らされている,酸素と二酸化炭素の循環,いかにしてオゾン層が破壊されるかを説明している,,,,6
g3_815,生物界には食物連鎖がある,食物連鎖の一部を紹介している。,草は小動物や虫に食べられ、虫は小動物や鳥に食べられ、小動物は蛇に食べられる。,植物は昆虫や動物・鳥類の食糧になります。,動物の食物連鎖を表しています。,食物連鎖の一部,,,,6
g3_824,ハエのような4つ足の昆虫は、５段階を得て完成される,昆虫の成長過程を示している,蚊が成長する,虫の成長過程,蜂は誕生から死ぬまでに8つ段階があります,蚊が卵から成虫に孵化するまでの過程です。,,,,6
g3_831,蠅の成長過程,昆虫の成長の過程を表している,卵から大人になるまでの過程,蜂は産卵し、孵化した幼虫が蛹を経て成虫となりまた産卵する。,卵から成虫の過程,虫の成長過程,,,,6
g3_844,蝶は卵から成虫になるまで順を追って成長する。,蝶が卵を産み、芋虫になって、さなぎになり、羽化して蝶になり、また卵を産むというサイクルを説明している。,蝶の成長内容,卵から、蝶になるまでの成長を描いています。,蝶のライフサイクル,蝶の卵から成虫までの成長段階を８つの図を時計回りに矢印で繋いで説明しています。一番上に成虫、それから時計回りに卵→羽化→幼虫４段階→さなぎ→成虫という順番で示されています。,,,,6
g3_852,ハエは小さな卵から成長する,ハチの成長過程,昆虫が孵化して成虫になる過程を表しています,ハエの成長過程が描かれている。,ハエの孵化,虫が成長している,,,,6
g4_2005,生命の食物連鎖に関しての例,植物をはじめとする生物は食物連鎖でつながっている。,弱い生き物は、強い生き物に補食される。,自然界の力関係や食物連鎖を表す図,食物連鎖の関係,捕食、食物連鎖である。,,,,6
g4_2846,植物の種,研究者が植物の種について研究している。,種がある植物,これは果樹や実がなっている様子だ。,植物の果実がどのような構造をしているか,各果樹における種子の場所を現わしている。,,,,6
g4_3027,植物の茎を切ると、複数の管がある。,細胞か花の断面図の説明,おしべとめしべが関係している様子,植物の細胞を説明をしている,茎の中は空洞がある,オスとメスが交尾して受精に成功した,,,,6
g4_3629,人間の血管がどこにあるか,ヒトの血液循環について説明している,人間の体内を流れる血管について説明されている。,人体の動脈と静脈の配置を表しています,人体と血管の分布を説明する,ヒトの血液の流れを表している,,,,6
g4_662,地球の中身がどうなっているか,これは地球の内部のしくみについて解説している画像です,地球の内部構造と、表層は６つの層にわけて表せる,地球の断層や海の深層など。,これは地球の内面の層の構造図です。,地球の内部構造,,,,6
g4_856,昆虫が2匹動いている。,毛の生えている虫と、生えていない虫がいます。,虫の足がどこについているか,2匹の虫が這っている,シラミの表裏である,虫が移動する仕組み。,,,,6
